list-none-none,1,10,1,30,103564,3452
list-none-none,1,100,1,300,107395,357
list-none-none,1,1000,1,3000,154099,51
list-none-none,1,10000,1,30000,500037,16
list-none-none,1,20000,1,60000,863018,14
list-i-none,2,1,1,6,136123,22687
list-i-none,2,2,1,12,142135,11844
list-i-none,2,4,1,24,139678,5819
list-i-none,4,1,1,12,164003,13666
list-i-none,4,4,1,48,181249,3776
list-i-none,4,8,1,96,207474,2161
list-i-none,8,1,1,24,283739,11822
list-i-none,8,2,1,48,270880,5643
list-i-none,8,4,1,96,224936,2343
list-i-none,8,8,1,192,274308,1428
list-i-none,12,1,1,36,370322,10286
list-i-none,12,2,1,72,393512,5465
list-i-none,12,4,1,144,364219,2529
list-d-none,2,1,1,6,134329,22388
list-d-none,2,2,1,12,130685,10890
list-d-none,2,4,1,24,111324,4638
list-d-none,2,8,1,48,112489,2343
list-d-none,2,16,1,96,119967,1249
list-d-none,2,32,1,192,131367,684
list-d-none,4,1,1,12,168289,14024
list-d-none,4,2,1,24,170399,7099
list-d-none,4,4,1,48,177784,3703
list-d-none,4,8,1,96,164903,1717
list-d-none,8,1,1,24,283974,11832
list-d-none,8,2,1,48,260031,5417
list-d-none,8,8,1,192,240063,1250
list-d-none,12,1,1,36,370067,10279
list-d-none,12,2,1,72,373713,5190
list-d-none,12,4,1,144,326542,2267
list-il-none,2,1,1,6,145322,24220
list-il-none,2,2,1,12,109862,9155
list-il-none,2,4,1,24,172789,7199
list-il-none,2,16,1,96,193383,2014
list-il-none,4,1,1,12,181410,15117
list-il-none,4,2,1,24,176813,7367
list-il-none,4,4,1,48,179794,3745
list-il-none,4,8,1,96,154843,1612
list-il-none,8,1,1,24,303176,12632
list-il-none,8,4,1,96,303286,3159
list-il-none,12,1,1,36,398131,11059
list-il-none,12,2,1,72,384850,5345
list-il-none,12,4,1,144,331536,2302
list-dl-none,2,1,1,6,134592,22432
list-dl-none,2,2,1,12,108864,9072
list-dl-none,2,4,1,24,404902,16870
list-dl-none,2,8,1,48,122522,2552
list-dl-none,2,32,1,192,188936,984
list-dl-none,4,1,1,12,177654,14804
list-dl-none,4,2,1,24,171883,7161
list-dl-none,4,4,1,48,188568,3928
list-dl-none,8,1,1,24,294045,12251
list-dl-none,8,2,1,48,233065,4855
list-dl-none,8,8,1,192,281938,1468
list-dl-none,12,1,1,36,379577,10543
list-dl-none,12,2,1,72,357313,4962
list-dl-none,12,4,1,144,371356,2578
list-dl-none,12,8,1,288,1310092,4548
list-i-m,1,1,1,3,143667,47889
list-i-m,1,2,1,6,146728,24454
list-i-m,1,4,1,12,89093,7424
list-i-m,1,8,1,24,102893,4287
list-i-m,1,16,1,48,139710,2910
list-i-m,1,32,1,96,149781,1560
list-i-m,2,1,1,6,142650,23775
list-i-m,2,2,1,12,141688,11807
list-i-m,2,4,1,24,131954,5498
list-i-m,2,8,1,48,101193,2108
list-i-m,2,16,1,96,142723,1486
list-i-m,2,32,1,192,243985,1270
list-i-m,4,1,1,12,175926,14660
list-i-m,4,2,1,24,168240,7010
list-i-m,4,4,1,48,172896,3602
list-i-m,4,8,1,96,173597,1808
list-i-m,4,16,1,192,223445,1163
list-i-m,4,32,1,384,396591,1032
list-i-m,8,1,1,24,282026,11751
list-i-m,8,2,1,48,307433,6404
list-i-m,8,4,1,96,239677,2496
list-i-m,8,8,1,192,390227,2032
list-i-m,8,16,1,384,481281,1253
list-i-m,8,32,1,768,853756,1111
list-i-m,12,1,1,36,351512,9764
list-i-m,12,2,1,72,373710,5190
list-i-m,12,4,1,144,376282,2613
list-i-m,12,8,1,288,376799,1308
list-i-m,12,16,1,576,700765,1216
list-i-m,12,32,1,1152,1363632,1183
list-d-m,1,1,1,3,85850,28616
list-d-m,1,2,1,6,87897,14649
list-d-m,1,4,1,12,88188,7349
list-d-m,1,8,1,24,153361,6390
list-d-m,1,16,1,48,137951,2873
list-d-m,1,32,1,96,153278,1596
list-d-m,2,1,1,6,115329,19221
list-d-m,2,2,1,12,161966,13497
list-d-m,2,4,1,24,96444,4018
list-d-m,2,8,1,48,104673,2180
list-d-m,2,16,1,96,187717,1955
list-d-m,2,32,1,192,280069,1458
list-d-m,4,1,1,12,165328,13777
list-d-m,4,2,1,24,174294,7262
list-d-m,4,4,1,48,180094,3751
list-d-m,4,8,1,96,208692,2173
list-d-m,4,16,1,192,306787,1597
list-d-m,4,32,1,384,340611,887
list-d-m,8,1,1,24,263020,10959
list-d-m,8,2,1,48,237424,4946
list-d-m,8,4,1,96,305938,3186
list-d-m,8,8,1,192,339518,1768
list-d-m,8,16,1,384,467132,1216
list-d-m,8,32,1,768,863201,1123
list-d-m,12,1,1,36,345045,9584
list-d-m,12,2,1,72,390990,5430
list-d-m,12,4,1,144,367665,2553
list-d-m,12,8,1,288,362152,1257
list-d-m,12,16,1,576,688237,1194
list-d-m,12,32,1,1152,1316029,1142
list-il-m,1,1,1,3,113890,37963
list-il-m,1,2,1,6,87566,14594
list-il-m,1,4,1,12,166408,13867
list-il-m,1,8,1,24,99444,4143
list-il-m,1,16,1,48,109320,2277
list-il-m,1,32,1,96,170753,1778
list-il-m,2,1,1,6,138115,23019
list-il-m,2,2,1,12,112619,9384
list-il-m,2,4,1,24,116960,4873
list-il-m,2,8,1,48,165015,3437
list-il-m,2,16,1,96,230111,2396
list-il-m,2,32,1,192,275269,1433
list-il-m,4,1,1,12,163137,13594
list-il-m,4,2,1,24,170049,7085
list-il-m,4,4,1,48,167822,3496
list-il-m,4,8,1,96,277183,2887
list-il-m,4,16,1,192,338378,1762
list-il-m,4,32,1,384,515590,1342
list-il-m,8,1,1,24,275498,11479
list-il-m,8,2,1,48,281571,5866
list-il-m,8,4,1,96,252382,2628
list-il-m,8,8,1,192,465459,2424
list-il-m,8,16,1,384,633506,1649
list-il-m,8,32,1,768,1171821,1525
list-il-m,12,1,1,36,390858,10857
list-il-m,12,2,1,72,336006,4666
list-il-m,12,4,1,144,366584,2545
list-il-m,12,8,1,288,528488,1835
list-il-m,12,16,1,576,910327,1580
list-il-m,12,32,1,1152,1737883,1508
list-dl-m,1,1,1,3,118720,39573
list-dl-m,1,2,1,6,134678,22446
list-dl-m,1,4,1,12,156671,13055
list-dl-m,1,8,1,24,136130,5672
list-dl-m,1,16,1,48,150777,3141
list-dl-m,1,32,1,96,131444,1369
list-dl-m,2,1,1,6,114752,19125
list-dl-m,2,2,1,12,115566,9630
list-dl-m,2,4,1,24,109852,4577
list-dl-m,2,8,1,48,196662,4097
list-dl-m,2,16,1,96,181910,1894
list-dl-m,2,32,1,192,239216,1245
list-dl-m,4,1,1,12,169726,14143
list-dl-m,4,2,1,24,128506,5354
list-dl-m,4,4,1,48,132503,2760
list-dl-m,4,8,1,96,240980,2510
list-dl-m,4,16,1,192,325300,1694
list-dl-m,4,32,1,384,477487,1243
list-dl-m,8,1,1,24,273361,11390
list-dl-m,8,2,1,48,279228,5817
list-dl-m,8,4,1,96,264006,2750
list-dl-m,8,8,1,192,408129,2125
list-dl-m,8,16,1,384,595437,1550
list-dl-m,8,32,1,768,1014066,1320
list-dl-m,12,1,1,36,363717,10103
list-dl-m,12,2,1,72,345292,4795
list-dl-m,12,4,1,144,376364,2613
list-dl-m,12,8,1,288,492496,1710
list-dl-m,12,16,1,576,871067,1512
list-dl-m,12,32,1,1152,1715444,1489
list-i-s,1,1,1,3,113725,37908
list-i-s,1,2,1,6,128579,21429
list-i-s,1,4,1,12,154382,12865
list-i-s,1,8,1,24,139393,5808
list-i-s,1,16,1,48,101199,2108
list-i-s,1,32,1,96,177566,1849
list-i-s,2,1,1,6,134068,22344
list-i-s,2,2,1,12,112365,9363
list-i-s,2,4,1,24,173047,7210
list-i-s,2,8,1,48,128902,2685
list-i-s,2,16,1,96,106299,1107
list-i-s,2,32,1,192,139957,728
list-i-s,4,1,1,12,167363,13946
list-i-s,4,2,1,24,137702,5737
list-i-s,4,4,1,48,167541,3490
list-i-s,4,8,1,96,162367,1691
list-i-s,4,16,1,192,264409,1377
list-i-s,4,32,1,384,297172,773
list-i-s,8,1,1,24,258719,10779
list-i-s,8,2,1,48,240957,5019
list-i-s,8,4,1,96,220977,2301
list-i-s,8,8,1,192,238738,1243
list-i-s,8,16,1,384,453913,1182
list-i-s,8,32,1,768,942374,1227
list-i-s,12,1,1,36,379414,10539
list-i-s,12,2,1,72,400698,5565
list-i-s,12,4,1,144,371414,2579
list-i-s,12,8,1,288,377538,1310
list-i-s,12,16,1,576,709041,1230
list-i-s,12,32,1,1152,1704053,1479
list-d-s,1,1,1,3,89339,29779
list-d-s,1,2,1,6,141680,23613
list-d-s,1,4,1,12,129189,10765
list-d-s,1,8,1,24,133797,5574
list-d-s,1,16,1,48,137479,2864
list-d-s,1,32,1,96,107422,1118
list-d-s,2,1,1,6,110609,18434
list-d-s,2,2,1,12,138935,11577
list-d-s,2,4,1,24,111061,4627
list-d-s,2,8,1,48,99045,2063
list-d-s,2,16,1,96,105037,1094
list-d-s,2,32,1,192,138772,722
list-d-s,4,1,1,12,140337,11694
list-d-s,4,2,1,24,141644,5901
list-d-s,4,4,1,48,166160,3461
list-d-s,4,8,1,96,150361,1566
list-d-s,4,16,1,192,1084715,5649
list-d-s,4,32,1,384,287799,749
list-d-s,8,1,1,24,279677,11653
list-d-s,8,2,1,48,300217,6254
list-d-s,8,4,1,96,272867,2842
list-d-s,8,8,1,192,269870,1405
list-d-s,8,16,1,384,310268,807
list-d-s,8,32,1,768,1025285,1335
list-d-s,12,1,1,36,387475,10763
list-d-s,12,2,1,72,399773,5552
list-d-s,12,4,1,144,346778,2408
list-d-s,12,8,1,288,331585,1151
list-d-s,12,16,1,576,368680,640
list-d-s,12,32,1,1152,1654277,1436
list-il-s,1,1,1,3,123760,41253
list-il-s,1,2,1,6,128765,21460
list-il-s,1,4,1,12,133817,11151
list-il-s,1,8,1,24,131718,5488
list-il-s,1,16,1,48,109497,2281
list-il-s,1,32,1,96,165745,1726
list-il-s,2,1,1,6,137246,22874
list-il-s,2,2,1,12,95221,7935
list-il-s,2,4,1,24,94369,3932
list-il-s,2,8,1,48,110925,2310
list-il-s,2,16,1,96,130841,1362
list-il-s,2,32,1,192,181525,945
list-il-s,4,1,1,12,130127,10843
list-il-s,4,2,1,24,137873,5744
list-il-s,4,4,1,48,156845,3267
list-il-s,4,8,1,96,221653,2308
list-il-s,4,16,1,192,269495,1403
list-il-s,4,32,1,384,413434,1076
list-il-s,8,1,1,24,261817,10909
list-il-s,8,2,1,48,238813,4975
list-il-s,8,4,1,96,309934,3228
list-il-s,8,8,1,192,392489,2044
list-il-s,8,16,1,384,613674,1598
list-il-s,8,32,1,768,1070972,1394
list-il-s,12,1,1,36,368467,10235
list-il-s,12,2,1,72,384884,5345
list-il-s,12,4,1,144,361842,2512
list-il-s,12,8,1,288,410106,1423
list-il-s,12,16,1,576,955592,1659
list-il-s,12,32,1,1152,1835081,1592
list-dl-s,1,1,1,3,126485,42161
list-dl-s,1,2,1,6,130623,21770
list-dl-s,1,4,1,12,132065,11005
list-dl-s,1,8,1,24,139454,5810
list-dl-s,1,16,1,48,148334,3090
list-dl-s,1,32,1,96,167446,1744
list-dl-s,2,1,1,6,131428,21904
list-dl-s,2,2,1,12,139867,11655
list-dl-s,2,4,1,24,138568,5773
list-dl-s,2,8,1,48,105395,2195
list-dl-s,2,16,1,96,133550,1391
list-dl-s,2,32,1,192,236984,1234
list-dl-s,4,1,1,12,148688,12390
list-dl-s,4,2,1,24,160784,6699
list-dl-s,4,4,1,48,160650,3346
list-dl-s,4,8,1,96,172665,1798
list-dl-s,4,16,1,192,270974,1411
list-dl-s,4,32,1,384,521189,1357
list-dl-s,8,1,1,24,258931,10788
list-dl-s,8,2,1,48,270263,5630
list-dl-s,8,4,1,96,288576,3006
list-dl-s,8,8,1,192,258329,1345
list-dl-s,8,16,1,384,647444,1686
list-dl-s,8,32,1,768,1246257,1622
list-dl-s,12,1,1,36,407385,11316
list-dl-s,12,2,1,72,352674,4898
list-dl-s,12,4,1,144,338541,2350
list-dl-s,12,8,1,288,393704,1367
list-dl-s,12,16,1,576,829370,1439
list-dl-s,12,32,1,1152,1941671,1685
list-none-none,1,1000,1,3000,158569,52
list-none-m,1,1000,1,3000,186554,62
list-none-m,2,1000,1,6000,1859502,309
list-none-m,4,1000,1,12000,8215506,684
list-none-m,8,1000,1,24000,21109126,879
list-none-m,12,1000,1,36000,38802922,1077
list-none-m,16,1000,1,48000,66180709,1378
list-none-m,24,1000,1,72000,119039541,1653
list-none-s,1,1000,1,3000,149149,49
list-none-s,2,1000,1,6000,911358,151
list-none-s,4,1000,1,12000,8374614,697
list-none-s,8,1000,1,24000,26935325,1122
list-none-s,12,1000,1,36000,51174630,1421
list-none-s,16,1000,1,48000,93479915,1947
list-none-s,24,1000,1,72000,141897802,1970
